SNo,Round,Institute,PG Program,Group,Category,Max GATE Score,Min GATE Score
3,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,EWS,357,357
4,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,OPEN,423,415
5,Round 3,"National Institute of Technology, Manipur",Computer Science & Engineering,Group 1,SC,283,273
6,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OBC-NCL,371,357
7,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,EWS,362,359
8,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,OPEN,431,408
9,Round 3,National Institute of Technology Arunachal Pradesh,Computer Science & Engineering,Group 1,SC,280,280
10,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,OBC-NCL,500,500
11,Round 3,"National Institute of Technology, Jamshedpur",Computer Science & Engineering,Group 1,EWS,522,509
12,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OPEN,426,415
13,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,SC,283,283
14,Round 3,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OBC-NCL,443,443
15,Round 3,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,EWS,448,448
16,Round 3,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,OPEN,510,510
17,Round 3,National Institute of Technology Puducherry,Computer Science & Engineering,Group 1,SC,342,342
18,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OBC-NCL,401,386
19,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,EWS,395,381
20,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,OPEN,454,440
,,,,,,,
1,Round 3,National Institute of Technology Meghalaya,Computer Science & Engineering,Group 1,SC,311,310
2,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,OBC-NCL,371,371
3,Round 3,National Institute of Technology Nagaland,Computer Science & Engineering,Group 1,EWS,364,364
4,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,SC,378,378
5,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OBC-NCL,668,665
6,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,EWS,683,679
7,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,OPEN,712,712
8,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,SC,498,494
9,Round 3,"National Institute of Technology Karnataka, Surathkal",Computer Science & Engineering,Group 1,ST,397,397
10,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,EWS,454,454
11,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OPEN,517,517
12,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,SC,342,342
13,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OBC-NCL,485,480
14,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,EWS,490,485
15,Round 3,National Institute of Technology Hamirpur,Computer Science & Engineering,Group 1,OPEN,522,500
16,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OBC-NCL,529,525
17,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,EWS,525,523
18,Round 3,National Institute of Technology Durgapur,Computer Science & Engineering,Group 1,OPEN,558,555
19,Round 3,National Institute of Technology Goa,Computer Science & Engineering,Group 1,OBC-NCL,443,434
20,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OBC-NCL,569,533
,,,,,,,
1,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,OPEN,621,620
2,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,SC,422,422
3,Round 3,National Institute of Technology Delhi,Computer Science & Engineering,Group 1,ST,265,265
4,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,EWS,635,621
5,Round 3,Motilal Nehru National Institute of Technology Allahabad,Computer Science & Engineering,Group 1,OPEN,661,650
6,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,EWS,639,639
7,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,OPEN,675,675
8,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,SC,459,459
9,Round 3,National Institute of Technology Calicut,Computer Science & Engineering,Group 1,ST,348,348
10,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OBC-NCL,375,366
11,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,OPEN,388,387
12,Round 3,"National Institute of Technology, Warangal",Computer Integrated Manufacturing,Group 1,SC,294,294
13,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,OBC-NCL,613,611
14,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,EWS,650,650
15,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,OPEN,676,675
16,Round 3,"National Institute of Technology, Rourkela",Computer Science,Group 1,ST,368,368
17,Round 3,University of Hyderabad,Computer Science,Group 1,OBC-NCL,364,349
18,Round 3,University of Hyderabad,Computer Science,Group 1,EWS,397,386
19,Round 3,University of Hyderabad,Computer Science,Group 1,OPEN,445,426
20,Round 3,University of Hyderabad,Computer Science,Group 1,SC,288,288
,,,,,,,
1,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OBC-NCL,509,485
2,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,EWS,528,505
3,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,OPEN,555,545
4,Round 3,"Indian Institute of Information Technology, Lucknow",Computer Science,Group 1,SC,335,335
5,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OBC-NCL,512,511
6,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,EWS,552,552
7,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,OPEN,583,577
8,Round 3,National Institute of Technology Delhi,Computer Science & Engineering (Analytics),Group 1,SC,411,411
9,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OPEN,376,364
10,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,SC,258,258
11,Round 3,"Central University of Punjab, Bathinda, Punjab",Computer Science and Engineering (Cyber Security),Group 1,OBC-NCL,328,326
12,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OBC-NCL,447,437
13,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,EWS,452,452
14,Round 3,Maulana Azad National Institute of Technology Bhopal,Computer Networking,Group 1,OPEN,485,476
15,Round 3,"Punjab Engineering College, Chandigarh",Electrical Engineering,Group 1,SC,249,249
16,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Power System),Group 1,OBC-NCL,322,322
17,Round 3,National Institute of Technology Hamirpur,Electrical Engineering (Signal Processing & Control),Group 1,SC,261,256
18,Round 3,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,OBC-NCL,332,328
19,Round 3,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,OPEN,358,358
20,Round 3,National Institute of Technology Durgapur,Electrical Engineering (Instrumentation and Control),Group 1,SC,271,271
,,,,,,,
1,Round 3,School of Planning & Architecture: Vijayawada,Master of Urban Design,Group 1,SC,217,217
2,Round 3,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,OPEN,370,353
3,Round 3,Maulana Azad National Institute of Technology Bhopal,Smart Manufacturing,Group 1,SC,266,266
4,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OBC-NCL,519,514
5,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,EWS,523,523
6,Round 3,National Institute of Technology Durgapur,Artificial Intelligence & Data Science,Group 1,OPEN,588,588
7,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OBC-NCL,379,364
8,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,EWS,390,390
9,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,OPEN,452,445
10,Round 3,"Indian Institute of Information Technology, Design and Manufacturing, Kurnool",Artificial Intelligence & Data Science,Group 1,SC,284,280
11,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,OPEN,482,472
12,Round 3,"Indian Institute of Information Technology, Bhagalpur, Bihar",Artificial Intelligence & Data Science,Group 1,SC,300,300
13,Round 3,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,OBC-NCL,318,315
14,Round 3,National Institute of Technology Patna,Next Generation Wireless Technologies,Group 1,SC,261,256
15,Round 3,Sant Longowal Institute of Engineering and Technology,Electronics and Communication (VLSI Design),Group 1,SC,251,251
16,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OBC-NCL,345,335
17,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,EWS,353,353
18,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,OPEN,434,380
19,Round 3,Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior,IC Design and Technology,Group 1,SC,278,278
20,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OBC-NCL,494,494
,,,,,,,
1,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,EWS,514,514
2,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,OPEN,543,543
3,Round 3,"National Institute of Technology, Warangal",Electronics and Communication Engineering - Embedded & Machine Learning Systems (EMLS),Group 1,SC,385,385
4,Round 3,"Punjab Engineering College, Chandigarh",Quantum Materials & Technology,Group 1,SC,226,226
5,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OBC-NCL,441,422
6,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,EWS,447,447
7,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Machine Intelligence and Automation,Group 1,OPEN,509,509
8,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OBC-NCL,418,407
9,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,OPEN,478,476
10,Round 3,"Dr. B R Ambedkar National Institute of Technology, Jalandhar",Mathematics and Computing,Group 1,SC,317,317
11,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OBC-NCL,410,410
12,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,OPEN,444,434
13,Round 3,"National Institute of Technology, Jamshedpur",VLSI and Embedded Systems Engineering,Group 1,ST,236,236
14,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OBC-NCL,470,470
15,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,EWS,467,467
16,Round 3,"National Institute of Technology, Jamshedpur",Data Science and Engineering,Group 1,OPEN,528,519
17,Round 3,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,OBC-NCL,319,319
18,Round 3,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,OPEN,354,354
19,Round 3,National Institute of Technology Uttarakhand,Power Electronics & Electric Vehicle,Group 1,SC,271,271
20,Round 3,National Institute of Technology Uttarakhand,Power System & Renewable Energy,Group 1,SC,266,266
,,,,,,,
1,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 1,OBC-NCL,341,341
2,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,OBC-NCL,332,332
3,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 1,OPEN,358,358
4,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,SC,275,275
5,Round 3,National Institute of Technology Raipur,M.Tech in Power System & Power Electronics,Group 2,ST,244,244
6,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",RF and Photonics,Group 1,OPEN,360,360
7,Round 3,"Indian Institute of Engineering Science and Technology, Shibpur, District Howrah",RF and Photonics,Group 1,SC,246,231
8,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OBC-NCL,408,384
9,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,EWS,419,419
10,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,OPEN,476,470
11,Round 3,"Indian Institute of Information Technology, Bhopal",M.Tech in Artificial Intelligence,Group 1,SC,328,328
